Sel	@see	l		P	sg ad
   	sel	0		Y	?
ülevel	####				
	#üleval	0		D	
nimetud	nimetu	d		A	pl n
	#nimeta	tud		V	tud
paaval	####				
	#päev	l		S	sg ad
sai	@saa	i		V	s
   	sai	0		S	sg n
Maasi	Maas	0		H	adt
     	Maas	0		H	sg g
     	Maas	0		H	sg p
	£Maasi	0		H	sg g
kogukonna	kogukond	0		S	sg g
kohtu	kohtu	0		V	o
     	@kohus	0		S	sg g
,	,			Z	
ja	ja	0		J	
talitaja	@talitaja	0		S	sg g
        	talitaja	0		S	sg n
üle	@üle	0		D	
   	üle	0		K	
vaatamise	vaatamine	0		S	sg g
all	all	0		D	
   	@all	0		K	
Hindo	####				
	#Hindo	0		H	sg g
külast	küla	st		S	sg el
Arilase	####				
	#Arilase	0		H	sg g
kroonu	@kroonu	0		S	sg g
      	kroonu	0		S	sg n
puumaa	@puu_maa	0		S	sg g
      	puu_maa	0		S	sg n
liikuv	liiku	v		V	v
      	@liikuv	0		A	sg n
vara	vara	0		D	
    	vara	0		S	sg g
    	@vara	0		S	sg n
    	vara	0		S	sg p
ära	@ära	0		D	
   	ära	0		V	neg o
jägatud	####				
	#jaga	tud		V	tud
kolme	kolm	0		N	adt
     	@kolm	0		N	sg g
     	kolm	0		N	sg p
venna	vend	0		S	sg g
peale	pea	le		S	sg all
     	peale	0		D	
     	@peale	0		K	
mis	mis	0		P	pl n
   	@mis	0		P	sg n
nende	see	de		P	pl g
     	@tema	de		P	pl g
isast	@isa	st		S	sg el
     	isane	t		A	sg p
     	isane	t		S	sg p
Martin	Martin	0		H	sg n
Lehmusest	####				
	#Lehmus	st		H	sg el
on	@ole	0		V	b
  	ole	0		V	vad
järele	@järele	0		D	
      	järele	0		K	
jäänud	@jää	nud		V	nud
      	jäänu	d		S	pl n
      	jäänud	0		A	
      	jäänud	0		A	sg n
      	jäänud	d		A	pl n
.	.			Z	
Andrei	Andrei	0		H	sg g
      	@Andrei	0		H	sg n
köige	####				
	#kõige	0		D	
vanem	@vanem	0		C	sg n
     	vanem	0		S	sg n
vend	vend	0		S	sg n
kellel	kes	l		P	pl ad
      	@kes	l		P	sg ad
see	see	0		P	sg n
esimine	####				
	#esimene	0		O	sg n
pärimise	pärimine	0		S	sg g
öigus	####				
	#õigus	0		S	sg n
on	@ole	0		V	b
  	ole	0		V	vad
selle	@see	0		P	sg g
     	sell	e		S	pl p
puumaa	@puu_maa	0		S	sg g
      	puu_maa	0		S	sg n
üle	üle	0		D	
   	@üle	0		K	
pärast	pära	st		S	sg el
      	pärane	t		A	sg p
      	pärast	0		D	
      	@pärast	0		K	
oma	oma	0		A	sg g
   	oma	0		D	
   	@oma	0		P	sg g
   	oma	0		S	sg g
   	oma	0		V	o
   	oma	0		A	sg n
   	oma	0		A	sg p
   	oma	0		P	sg n
   	oma	0		P	sg p
   	oma	0		S	sg n
   	oma	0		S	sg p
isa	@isa	0		S	sg g
   	isa	0		S	sg n
   	isa	0		S	sg p
surma	surm	0		S	adt
     	surm	0		S	sg g
     	surma	0		V	o
     	@surm	0		S	sg p
,	,			Z	
ja	ja	0		J	
tahab	taht	b		V	b
seda	see	da		P	sg p
puumaa	puu_maa	0		S	sg g
      	puu_maa	0		S	sg n
	£puu_maa	0		S	sg p
oma	oma	0		A	sg g
   	oma	0		D	
   	oma	0		P	sg g
   	oma	0		S	sg g
   	oma	0		V	o
   	oma	0		A	sg n
   	oma	0		A	sg p
   	@oma	0		P	sg n
   	oma	0		P	sg p
   	oma	0		S	sg n
   	oma	0		S	sg p
käte	käsi	te		S	pl g
	£kätte	0		K	
saada	@saa	da		V	da
     	saat	0		V	o
     	saa	da		V	ta
,	,			Z	
aga	aga	0		J	
see	see	0		P	sg n
liikuv	liiku	v		V	v
      	@liikuv	0		A	sg n
vara	vara	0		D	
    	vara	0		S	sg g
    	@vara	0		S	sg n
    	vara	0		S	sg p
saab	saa	b		V	b
kolme	kolm	0		N	adt
     	@kolm	0		N	sg g
     	kolm	0		N	sg p
venna	vend	0		S	sg g
peale	pea	le		S	sg all
     	peale	0		D	
     	@peale	0		K	
jägatud	####				
	#jaga	tud		V	tud
nenda	####				
	#nõnda	0		D	
kuidas	kuidas	0		D	
siin	@siin	0		D	
    	siin	0		S	sg n
allamal	####				
	#alamal	0		D	
protokolis	####				
	#protokoll	s		S	sg in
seisab	seis	b		V	b
.	.			Z	
1	1	0		N	?
)	)			Z	
Kard	kard	0		S	sg n
	¤
on	@ole	0		V	b
  	ole	0		V	vad
mise	####				
	#mis	0		P	sg g
eest	eest	0		D	
    	@eest	0		K	
    	esi	st		S	sg el
kroonu	kroonu	0		S	sg g
      	@kroonu	0		S	sg n
üüri	üür	0		S	adt
    	@üür	0		S	sg g
    	üüri	0		V	o
    	üür	0		S	sg p
raha	raha	0		S	sg g
    	raha	0		S	sg n
    	@raha	0		S	sg p
maksab	maks	b		V	b
jääb	jää	b		V	b
Peetrile	@Peeter	le		H	sg all
        	Peetri	le		H	sg all
parida	####				
	#päri	da		V	da
see	see	0		P	sg n
on	@ole	0		V	b
  	ole	0		V	vad
köige	####				
	#kõige	0		D	
suurem	suurem	0		C	sg n
osa	osa	0		S	sg g
   	@osa	0		S	sg n
   	osa	0		S	sg p
sest	@see	st		P	sg el
