Tulli	tull	0		S	adt
     	tull	0		S	sg g
     	tull	0		S	sg p
	£tule	0		V	s
ette	@ette	0		D	
    	ette	0		K	
    	esi	tte		S	adt
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Ostra	####				
	#Ostra	0		H	sg n
Tarto	@Tarto	0		H	sg g
     	Tarto	0		H	sg n
Linnast	linn	st		S	sg el
,	,			Z	
kes	kes	0		P	pl n
   	@kes	0		P	sg n
puu	puu	0		S	sg g
   	puu	0		S	sg n
	£Puu	0		H	sg g
ulitsen	####				
	#uulits	n		S	sg in
Nr	Nr	0		Y	?
15	15	0		N	?
ellab	####				
	#ela	b		V	b
ja	ja	0		J	
kaibas	####				
	#kaeba	s		V	s
,	,			Z	
et	et	0		J	
temma	####				
	#tema	0		P	sg n
3	3	0		N	?
asta	####				
	#aasta	0		S	sg g
est	####				
	#eest	0		K	
105	105	0		N	?
rbl	rbl	0		Y	?
om	####				
	#ole	0		V	b
Sõssarale	####				
	#sõsar	le		S	sg all
Asma	####				
	#Asma	0		H	sg n
Türkile	####				
	#Türk	le		H	sg all
praegutse	####				
	#praegune	0		A	sg g
Kromanile	####				
	#Kroman	le		H	sg all
Arja	####				
	#Arju	0		H	sg g
tallu	talu	0		S	adt
	£talu	0		S	sg g
ostmisse	ostmine	se		S	adt
	£ostmine	0		S	sg g
tarvis	tarvis	0		D	
      	@tarvis	0		K	
lainanu	####				
	#laena	nu		V	nud
om	####				
	#ole	0		V	b
,	,			Z	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
om	####				
	#ole	0		V	b
2	2	0		N	?
Vakka	vakk	0		S	adt
     	@vakk	0		S	sg p
     	vakka	0		D	
jahu	jahu	0		S	sg g
    	jahu	0		V	o
    	jahu	0		S	sg n
    	@jahu	0		S	sg p
intresist	####				
	#intress	st		S	sg tr
sanu	####				
	#saa	nu		V	nud
se	####				
	#see	0		P	sg n
om	####				
	#ole	0		V	b
ütte	üte	0		S	sg g
	£üks	0		N	sg g
asta	####				
	#aasta	0		S	sg g
