Kaibas	####				
	#kaeba	s		V	s
Johan	Johan	0		H	sg n
Bergman	####				
	#Bergmann	0		H	sg n
,	,			Z	
et	et	0		J	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Post	post	0		S	sg n
	£Post	0		H	sg n
om	####				
	#ole	0		V	b
teda	tema	da		P	sg p
vargas	varas	s		S	sg in
	£varas	s		S	sg tr
tennu	####				
	#tege	nu		V	nud
,	,			Z	
et	et	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
olevat	@ole	vat		V	vat
      	olev	t		A	sg p
      	olev	t		S	sg p
ernit	####				
	#hernes	it		S	pl p
varastanu	varasta=nu	0		S	sg g
         	varasta=nu	0		S	sg n
	£varasta	nu		V	nud
2	2	0		N	?
vaka	vakk	0		S	sg g
	£vakk	0		S	sg p
ja	ja	0		J	
lina	@lina	0		S	sg g
    	lina	0		S	sg n
    	lina	0		S	sg p
seemnid	####				
	#seeme	id		S	pl p
1	1	0		N	?
vakk	vakk	0		S	sg n
,	,			Z	
ernit	####				
	#hernes	it		S	pl p
olnu	olnu	0		S	sg g
    	olnu	0		S	sg n
	£ole	nu		V	nud
2	2	0		N	?
vakka	vakk	0		S	adt
     	@vakk	0		S	sg p
     	vakka	0		D	
maha	maha	0		D	
külvetus	####				
	#külva	tus		V	tud tr
ja	ja	0		J	
saanu	saanu	0		S	sg g
     	saanu	0		S	sg n
	£saa	nu		V	nud
sügise	sügis	0		S	sg g
10	10	0		N	?
vakka	vakk	0		S	adt
     	@vakk	0		S	sg p
     	vakka	0		D	
,	,			Z	
sealt	@sealt	0		D	
     	siga	lt		A	sg abl
     	siga	lt		S	sg abl
saanu	saanu	0		S	sg g
     	saanu	0		S	sg n
	£saa	nu		V	nud
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Post	post	0		S	sg n
	£Post	0		H	sg n
4	4	0		N	?
vakka	vakk	0		S	adt
     	@vakk	0		S	sg p
     	vakka	0		D	
ja	ja	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
4	4	0		N	?
vakka	vakk	0		S	adt
     	@vakk	0		S	sg p
     	vakka	0		D	
ja	ja	0		J	
2	2	0		N	?
vakka	vakk	0		S	adt
     	@vakk	0		S	sg p
     	vakka	0		D	
mis	@mis	0		P	pl n
   	mis	0		P	sg n
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Posti	post	0		S	adt
     	post	0		S	sg g
     	post	0		S	sg p
	£Post	0		H	sg g
seeme	seeme	0		S	sg n
oli	ole	i		V	s
sai	@saa	i		V	s
   	sai	0		S	sg n
ka	ka	0		D	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Post	post	0		S	sg n
	£Post	0		H	sg n
,	,			Z	
nii	nii	0		D	
kui	kui	0		D	
   	@kui	0		J	
neil	see	l		P	pl ad
    	@tema	l		P	pl ad
poole	@pool	0		N	sg g
     	pool	0		S	sg g
     	pool	e		S	pl p
     	poole	0		K	
     	poole	0		S	sg n
Tera	@tera	0		S	sg g
    	tera	0		S	sg n
    	tera	0		S	sg p
kaup	kaup	0		S	sg n
oli	ole	i		V	s
tettu	####				
	£tege	tu		V	tud
.	.			Z	
Peale	pea	le		S	sg all
     	peale	0		D	
     	@peale	0		K	
selle	@see	0		P	sg g
     	sell	e		S	pl p
kaibas	####				
	#kaeba	s		V	s
Johan	Johan	0		H	sg n
Bergman	####				
	#Bergmann	0		H	sg n
,	,			Z	
et	et	0		J	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Post	post	0		S	sg n
	£Post	0		H	sg n
ei	ei	0		D	
  	@ei	0		V	neg
anvad	####				
	#and	vad		V	vat
tema	@tema	0		P	sg g
    	tema	0		P	sg n
hobusele	hobune	le		S	sg all
hainu	####				
	#hein	u		S	pl p
,	,			Z	
mis	@mis	0		P	pl n
   	mis	0		P	sg n
ütte	üte	0		S	sg g
	£ühte	0		D	
tettu	####				
	#tege	tu		V	tud
olnu	olnu	0		S	sg g
    	olnu	0		S	sg n
	£ole	nu		V	nud
ja	ja	0		J	
pidava	pidav	0		A	sg g
	£pida	va		V	vat
nüüd	nüüd	0		D	
hainu	####				
	#hein	u		S	pl p
ostma	ost	ma		V	ma
ja	ja	0		J	
palus	palu	s		S	sg in
     	@palu	s		V	s
Kohhut	####				
	#kohus	t		S	sg p
,	,			Z	
et	et	0		J	
Kohus	kohu	s		V	s
     	@kohus	0		S	sg n
seda	see	da		P	sg p
asja	asi	0		S	adt
    	asi	0		S	sg g
    	@asi	0		S	sg p
seletas	seleta	s		V	s
	£seleta	s		V	ks
.	.			Z	
Linnu	lind	0		S	sg g
     	linn	u		S	pl p
	£lina	u		S	pl p
olnu	olnu	0		S	sg g
    	olnu	0		S	sg n
	£ole	nu		V	nud
2	2	0		N	?
vakka	vakk	0		S	adt
     	@vakk	0		S	sg p
     	vakka	0		D	
maha	maha	0		D	
külvetu	####				
	#külva	tu		V	tud
ja	ja	0		J	
saanu	saanu	0		S	sg g
     	saanu	0		S	sg n
	£saa	nu		V	nud
6	6	0		N	?
vakka	vakk	0		S	adt
     	@vakk	0		S	sg p
     	vakka	0		D	
seemend	####				
	#seeme	d		S	sg p
1	1	0		N	?
vaka	vakk	0		S	sg g
saanu	saanu	0		S	sg g
     	saanu	0		S	sg n
	£saa	nu		V	nud
temale	tema	le		P	sg all
1	1	0		N	?
vak	####				
	#vakk	0		S	sg n
tõisele	####				
	#teine	le		P	sg all
poole	pool	0		N	sg g
     	pool	0		S	sg g
     	pool	e		S	pl p
     	poole	0		K	
     	poole	0		S	sg n
	£poole	0		D	
teramehele	tera_mees	le		S	sg all
4	4	0		N	?
vakka	vakk	0		S	adt
     	@vakk	0		S	sg p
     	vakka	0		D	
Postile	post	le		S	sg all
	£Post	le		H	sg all
,	,			Z	
Linnu	lind	0		S	sg g
     	linn	u		S	pl p
	£lina	u		S	pl p
sai	@saa	i		V	s
   	sai	0		S	sg n
208	208	0		N	?
kubu	kubu	0		S	sg g
    	kubu	0		S	sg n
    	kubu	0		S	sg n
    	kubu	0		S	sg p
    	@kubu	0		S	sg p
104	104	0		N	?
kubu	kubu	0		S	sg g
    	kubu	0		S	sg n
    	kubu	0		S	sg n
    	kubu	0		S	sg p
    	@kubu	0		S	sg p
pidi	@pida	i		V	s
    	pidi	0		K	
temma	####				
	#tema	0		P	sg n
saama	@saa	ma		V	ma
     	saam	0		S	adt
     	saam	0		S	sg g
     	saam	0		S	sg p
mis	@mis	0		P	pl n
   	mis	0		P	sg n
tema	tema	0		P	sg g
    	@tema	0		P	sg n
oles	oles	0		S	sg n
	£ole	s		V	ks
pidanu	pida=nu	0		S	sg g
      	pida=nu	0		S	sg n
	£pida	nu		V	nud
ära	@ära	0		D	
   	ära	0		V	neg o
ajama	aja	ma		V	ma
ja	ja	0		J	
siis	@siis	0		D	
    	siis	0		J	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Postiga	post	ga		S	sg kom
	£Post	ga		H	sg kom
pooles	pool	s		N	sg in
      	pool	s		S	sg in
	£pooleks	0		D	
pidinu	####				
	#pida	nu		V	nud
võtma	võt	ma		V	ma
ja	ja	0		J	
kubusid	kubu	sid		S	pl p
jäänu	jäänu	0		S	sg g
     	jäänu	0		S	sg n
     	jäänud	0		A	sg g
	£jää	nu		V	nud
12	12	0		N	?
Kubu	kubu	0		S	sg g
    	kubu	0		S	sg n
    	kubu	0		S	sg n
    	kubu	0		S	sg p
    	@kubu	0		S	sg p
puudus	puudu	s		V	s
      	puudus	0		S	sg n
	£puudu	0		D	
.	.			Z	
Peale	pea	le		S	sg all
     	peale	0		D	
     	@peale	0		K	
selle	@see	0		P	sg g
     	sell	e		S	pl p
nõudis	nõud	is		V	s
Johan	Johan	0		H	sg n
Bergman	####				
	#Bergmann	0		H	sg n
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Posti	post	0		S	adt
     	post	0		S	sg g
     	post	0		S	sg p
	£Post	0		H	sg g
käest	@käest	0		K	
     	käsi	st		S	sg el
veel	@veel	0		D	
    	vesi	l		S	sg ad
:	:			Z	
Lentsid	lentsi	d		V	d
	£lents	d		S	pl n
ja	ja	0		J	
sedulga	####				
	#sedelgas	0		S	sg g
rihm	rihm	0		S	sg n
väärt	@väärt	0		A	
     	väärt	0		D	
5	5	0		N	?
rbl	rbl	0		Y	?
50	50	0		N	?
kop	kop	0		Y	?
Suitse	suits	e		S	pl p
      	suitse	0		V	o
	£suitsed	e		S	pl g
ja	ja	0		J	
ohje	ohi	e		S	pl p
levise	####				
	¤
raha	raha	0		S	sg g
    	raha	0		S	sg n
    	@raha	0		S	sg p
on	@ole	0		V	b
  	ole	0		V	vad
tema	@tema	0		P	sg g
    	tema	0		P	sg n
manu	manu	0		D	
    	@manu	0		K	
30	30	0		N	?
kop	kop	0		Y	?
Suur	suur	0		A	sg n
pada	pada	0		S	sg g
    	@pada	0		S	sg n
    	pada	0		S	sg n
    	pada	0		S	sg p
    	pada	0		S	sg p
4	4	0		N	?
rbl	rbl	0		Y	?
seina	sein	0		S	adt
     	@sein	0		S	sg g
     	sein	0		S	sg p
kell	kell	0		S	sg n
5	5	0		N	?
rbl	rbl	0		Y	?
seitse	seitse	0		N	sg n
vilja	vili	0		S	adt
     	@vili	0		S	sg g
     	vili	0		S	sg p
kotti	kott	0		S	adt
     	kotti	0		D	
     	kott	i		S	pl p
     	@kott	0		S	sg p
2	2	0		N	?
rbl	rbl	0		Y	?
20	20	0		N	?
kop	kop	0		Y	?
krambi	@kramp	0		S	sg g
      	krampi	0		V	o
ja	ja	0		J	
ukse	uks	0		S	sg g
enged	####				
	#hing	d		S	pl n
75	75	0		N	?
kop	kop	0		Y	?
Vööruse	vöörus	0		S	sg g
ukse	uks	0		S	sg g
link	link	0		S	sg n
25	25	0		N	?
kop	kop	0		Y	?
2	2	0		N	?
kord	kord	0		D	
    	@kord	0		S	sg n
hobust	hobu	st		S	sg el
      	@hobune	t		S	sg p
rautanu	rauta=nu	0		S	sg g
       	rauta=nu	0		S	sg n
	£rauta	nu		V	nud
60	60	0		N	?
kop	kop	0		Y	?
rehealused	@rehe_alune	d		A	pl n
          	rehe_alune	d		S	pl n
värjed	####				
	#vari	d		S	pl n
tennu	####				
	#tege	nu		V	nud
20	20	0		N	?
kop	kop	0		Y	?
Johan	Johan	0		H	sg n
Bergman	####				
	#Bergmann	0		H	sg n
nõudis	nõud	is		V	s
12	12	0		N	?
kuu	@kuu	0		S	sg g
   	kuu	0		S	sg n
linade	lina	de		S	pl g
eest	eest	0		D	
    	@eest	0		K	
    	esi	st		S	sg el
4	4	0		N	?
rbl	rbl	0		Y	?
50	50	0		N	?
kop	kop	0		Y	?
25	25	0		N	?
rbl	rbl	0		Y	?
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Post	post	0		S	sg n
	£Post	0		H	sg n
vastutas	vasta	s		V	s
	£vastuta	s		V	s
selle	@see	0		P	sg g
     	sell	e		S	pl p
päle	####				
	#peale	0		K	
et	et	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
hobuse	hobune	0		S	sg g
ristu	ristu	0		V	o
	£riist	u		S	pl p
Johan	Johan	0		H	sg n
Bergmani	####				
	#Bergmann	0		S	sg g
käest	@käest	0		K	
     	käsi	st		S	sg el
võtnu	võt=nu	0		S	sg g
     	võt=nu	0		S	sg n
	£võt	nu		V	nud
ei	ei	0		D	
  	@ei	0		V	neg
olle	####				
	#ole	0		V	o
,	,			Z	
nisama	####				
	#nii_sama	0		D	
ei	ei	0		D	
  	@ei	0		V	neg
olle	####				
	#ole	0		V	o
temma	####				
	#tema	0		P	sg n
surt	####				
	#suur	t		A	sg p
padda	####				
	#pada	0		S	sg p
,	,			Z	
seina	sein	0		S	adt
     	@sein	0		S	sg g
     	sein	0		S	sg p
kella	kell	0		S	adt
     	kell	0		S	sg g
     	kella	0		V	o
     	@kell	0		S	sg p
,	,			Z	
vilja	vili	0		S	adt
     	@vili	0		S	sg g
     	vili	0		S	sg p
kotte	kott	e		S	pl p
kaibaja	####				
	#kaebaja	0		S	sg g
käest	@käest	0		K	
     	käsi	st		S	sg el
sanu	####				
	#saa	nu		V	nud
ehk	ehk	0		D	
   	@ehk	0		J	
ülle	ülle	0		D	
	£üle	0		D	
pää	####				
	#pea	0		S	sg g
ei	ei	0		D	
  	@ei	0		V	neg
tea	tead	0		V	o
temma	####				
	#tema	0		P	sg n
neist	@see	st		P	pl el
     	tema	st		P	pl el
asjust	asi	ust		S	pl el
midagi	miski	dagi		P	sg p
,	,			Z	
mes	####				
	#mis	0		P	pl n
Johan	Johan	0		H	sg n
Bergman	####				
	#Bergmann	0		H	sg n
nõuab	nõud	b		V	b
,	,			Z	
Rehealutse	####				
	#rehe_alune	0		S	sg g
varjud	varju	d		V	d
      	@vari	d		S	pl n
om	####				
	#ole	0		V	b
tema	tema	0		P	sg g
    	@tema	0		P	sg n
kül	####				
	#küll	0		D	
Johan	Johan	0		H	sg n
Bergmannil	Bergmann	l		H	sg ad
parrandada	####				
	#paranda	da		V	da
lasknu	lask=nu	0		S	sg g
      	lask=nu	0		S	sg n
	£lask	nu		V	nud
ja	ja	0		J	
om	####				
	#ole	0		V	b
selle	@see	0		P	sg g
     	sell	e		S	pl p
tarvis	tarvis	0		D	
