Kõksi	kõksi	0		V	o
	£Kõksi	0		H	sg g
Tõnis	Tõnis	0		H	sg n
Ronnimus	####				
	#Ronnimus	0		H	sg n
kaebas	kaeba	s		V	s
et	et	0		J	
metsavaht	metsa_vaht	0		S	sg n
Märt	Märt	0		H	sg n
Liller	####				
	#Liller	0		H	sg n
olla	ole	a		V	da
	£ole	a		V	vat
teda	tema	da		P	sg p
metsa	mets	0		S	adt
     	@mets	0		S	sg g
     	mets	0		S	sg p
vargas	varas	s		S	sg in
	£varas	s		S	sg tr
teinod	####				
	#tege	nud		V	nud
,	,			Z	
nimelt	@nimelt	0		D	
      	nimi	lt		S	sg abl
mõisa	mõis	0		S	sg g
landrati	####				
	#landraat	0		S	sg g
herrä	####				
	#härra	0		S	sg n
olevad	olev	d		A	pl n
      	olev	d		S	pl n
	£ole	vad		V	vat
temale	tema	le		P	sg all
6	6	0		N	?
koormad	koorem	d		S	pl n
       	koorma	d		V	d
	£koorem	d		S	sg p
roovikaid	roovi_kai	d		S	pl n
         	roovi_kai	d		S	sg p
	£roovikas	id		S	pl p
lubanod	####				
	#luba	nud		V	nud
ja	ja	0		J	
kui	kui	0		D	
   	@kui	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
nüüd	nüüd	0		D	
neist	@see	st		P	pl el
     	tema	st		P	pl el
4	4	0		N	?
koormat	koorem	t		S	sg p
ärä	####				
	#ära	0		D
toonod	####				
	#too	nud		V	nud
olla	ole	a		V	da
	£ole	a		V	vat
sise	####				
	#sisse	0		D
jaand	####				
	#jää	nd		V	nud
kahte	kaks	0		N	adt
     	@kaks	0		N	sg p
koorma	@koorem	0		S	sg g
      	koorma	0		V	o
jerele	####				
	#järele	0		D
kahe	kaks	0		N	sg g
hobosega	####				
	#hobune	ga		S	sg g
ise	ise	0		A	
   	ise	0		D	
   	ise	0		P	pl n
   	@ise	0		P	sg n
ja	ja	0		J	
ta	@tema	0		P	sg g
  	tema	0		P	sg n
kaks	kaks	0		N	sg n
poisi	poiss	0		S	sg g
	£poiss	0		S	sg p
metsa	@mets	0		S	adt
     	mets	0		S	sg g
     	mets	0		S	sg p
läinud	läinu	d		S	pl n
      	läinud	0		A	
      	läinud	0		A	sg n
      	läinud	d		A	pl n
      	@mine	nud		V	nud
,	,			Z	
om	####				
	#ole	0		V	b
metsavaht	metsa_vaht	0		S	sg n
Märt	Märt	0		H	sg n
Lillen	####				
	#Lillen	0		H	sg n
senna	senna	0		S	sg g
     	senna	0		S	sg n
	£sinna	0		D
juurdi	####				
	#juurde	0		D
tullo	####				
	#tule	u		V	nud
ja	ja	0		J	
nüüd	nüüd	0		D	
teda	tema	da		P	sg p
teotanod	####				
	#teota	nud		V	nud
ja	ja	0		J	
ütelnod	####				
	#ütle	nud		V	nud
et	et	0		J	
Tõnis	Tõnis	0		H	sg n
Ronnimus	####				
	#Ronnimus	0		H	sg n
kolme	kolm	0		N	adt
     	@kolm	0		N	sg g
     	kolm	0		N	sg p
