Tulli	tull	0		S	adt
     	tull	0		S	sg g
     	tull	0		S	sg p
	£tule	i		V	s
ette	@ette	0		D	
    	ette	0		K	
    	esi	tte		S	adt
Karel	####				
	#Karel	0		H	sg n
Reinomäggi	####				
	#Reinomäggi	0		H	sg n
ja	ja	0		J	
kaibas	####				
	#kaeba	s		V	s
,	,			Z	
et	et	0		J	
temmal	####				
	#tema	l		P	sg ad
Paul	Paul	0		H	sg n
Oidina	Oit	na		H	sg es
	£Oidin	0		H	sg g
käest	@käest	0		K	
     	käsi	st		S	sg el
rahha	####				
	#raha	0		S	sg p
sada	sada	0		N	sg n
    	sada	0		N	sg p
	£saa	da		V	da
on	@ole	0		V	b
  	ole	0		V	vad
nende	@see	de		P	pl g
     	tema	de		P	pl g
nimmetud	nimme=tu	d		A	pl n
	£nimeta	tud		V	tud
asjade	asi	de		S	pl g
eest	eest	0		D	
    	@eest	0		K	
    	esi	st		S	sg el
.	.			Z	
üks	@üks	0		N	sg n
   	üks	0		P	sg n
püt	####				
	#pütt	0		S	sg n
silku	silk	0		S	adt
     	@silk	0		S	sg p
ja	ja	0		J	
hobbose	####				
	#hobune	0		S	sg g
naht	####				
	¤
10	10	0		N	?
Rubl	####				
	#Rubl	0		Y	?
1	1	0		N	?
kul	####				
	¤
tubbakud	####				
	#tubakas	d		S	sg p
13	13	0		N	?
Rubl	####				
	#Rubl	0		Y	?
75	75	0		N	?
kop	kop	0		Y	?
sae	@saag	0		S	sg g
   	saagi	0		V	o
lauad	laud	d		S	pl n
8	8	0		N	?
Rubl	####				
	#Rubl	0		Y	?
50	50	0		N	?
kop	kop	0		Y	?
palgid	palk	d		S	pl n
2	2	0		N	?
Rubl	####				
	#Rubl	0		Y	?
60	60	0		N	?
kop	kop	0		Y	?
10	10	0		N	?
puud	puu	d		S	pl n
    	puud	0		S	sg n
    	@puu	d		S	sg p
heinad	hein	d		S	pl n
2	2	0		N	?
Rubl	####				
	#Rubl	0		Y	?
50	50	0		N	?
kop	kop	0		Y	?
Kallaste	Kallas	te		H	pl g
