Kaibas	####				
	#kaeba	s		V	s
Tigase	####				
	#Tigase	0		H	sg g
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Tiilik	####				
	#Tiilik	0		H	sg n
et	et	0		J	
tema	@tema	0		P	sg g
    	tema	0		P	sg n
kuhi	kuhi	0		S	sg n
pantu	####				
	#pane	tu		V	tud
palama	pala	ma		V	ma
mis	mis	0		P	pl n
   	@mis	0		P	sg n
10	10	0		N	?
koormat	koorem	t		S	sg p
suur	suur	0		A	sg n
ollo	####				
	#ole	o		V	nud
!	!			Z	
ja	ja	0		J	
andis	and	is		V	s
üles	üles	0		D	
selle	@see	0		P	sg g
     	sell	e		S	pl p
süü	@süü	0		S	sg g
   	süü	0		S	sg n
alutses	####				
	#alune	s		S	sg tr
kes	kes	0		P	pl n
   	@kes	0		P	sg n
seda	see	da		P	sg p
kuhja	kuhja	0		V	o
     	kuhi	0		S	adt
     	kuhi	0		S	sg g
     	@kuhi	0		S	sg p
palama	pala	ma		V	ma
pannu	pan=nu	0		S	sg g
     	pan=nu	0		S	sg n
	£pane	nu		V	nud
Nilble	####				
	#Nilbe	0		H	sg g
talu	@talu	0		S	sg g
    	talu	0		V	o
    	talu	0		S	sg n
    	talu	0		S	sg p
sulane	@sulane	0		S	sg n
      	sulane	0		V	o
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Külaots	küla_ots	0		S	sg n
	£Küla_ots	0		H	sg n
ja	ja	0		J	
karja	kari	0		S	adt
     	@kari	0		S	sg g
     	kari	0		S	sg p
pois	poi	s		S	sg in
	£poiss	0		S	sg n
Johann	Johann	0		H	sg n
Paats	####				
	#Paas	0		H	sg n
""""	""""			Z	
palus	palu	s		S	sg in
     	@palu	s		V	s
et	et	0		J	
kohus	kohu	s		V	s
     	@kohus	0		S	sg n
tema	@tema	0		P	sg g
    	tema	0		P	sg n
asja	asi	0		S	adt
    	asi	0		S	sg g
    	@asi	0		S	sg p
seletas	seleta	s		V	s
	£seleta	s		V	ks
;	;			Z	
sest	see	st		P	sg el
    	@sest	0		J	
et	et	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
kül	####				
	#küll	0		D	
mitte	mitte	0		D	
ei	ei	0		D	
  	@ei	0		V	neg
ole	ole	0		V	o
nännu	####				
	#näge	nu		V	nud
enneki	####				
	#enne	0	gi	D	
sellest	see	st		P	sg el
et	et	0		J	
nema	####				
	#tema	0		P	pl n
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Külaotsaga	küla_ots	ga		S	sg kom
	£Küla_ots	ga		H	sg kom
suvel	suvi	l		S	sg ad
tüli	@tüli	0		S	sg g
    	tüli	0		S	sg n
    	tüli	0		S	sg p
pääl	####				
	#peal	0		K	
ollova	####				
	#ole	ova		V	nuvad
ja	ja	0		J	
see	see	0		P	sg n
siis	@siis	0		D	
    	siis	0		J	
teda	tema	da		P	sg p
väga	väga	0		D	
ähvardanu	ähvarda=nu	0		S	sg g
         	ähvarda=nu	0		S	sg n
	£ähvarda	nu		V	nud
ja	ja	0		J	
ka	ka	0		D	
selle	@see	0		P	sg g
     	sell	e		S	pl p
karja	kari	0		S	adt
     	@kari	0		S	sg g
     	kari	0		S	sg p
poisiga	poiss	ga		S	sg kom
niisammute	####				
	#nii_samuti	0		D	
tülitsenuva	####				
	#tülitse	nuva		V	nuvad
!	!			Z	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Külaots	küla_ots	0		S	sg n
	£Küla_ots	0		H	sg n
sai	@saa	i		V	s
   	sai	0		S	sg n
ette	@ette	0		D	
    	ette	0		K	
    	esi	tte		S	adt
kutsutus	kutsutu	s		S	sg in
        	kutsutud	s		A	sg in
	£kutsu	tus		V	tud tr
""""	""""			Z	
nink	####				
	#ning	0		J	
ütles	ütle	s		V	s
et	et	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
midagi	miski	dagi		P	sg p
ei	ei	0		D	
  	@ei	0		V	neg
teedvat	####				
	#tead	vat		V	vat
selle	@see	0		P	sg g
     	sell	e		S	pl p
kuhja	kuhja	0		V	o
     	kuhi	0		S	adt
     	@kuhi	0		S	sg g
     	kuhi	0		S	sg p
palama	pala	ma		V	ma
paneki	####				
	#panek	0		S	sg g
perrast	####				
	#pärast	0		K	
!	!			Z	
ja	ja	0		J	
tõvotas	####				
	#tõota	s		V	s
selle	@see	0		P	sg g
     	sell	e		S	pl p
pääle	####				
	#peale	0		K	
väga	väga	0		D	
vandu	####				
	#vandu	0		V	da
!	!			Z	
andse	####				
	#and	se		V	s
tunnistajas	tunnistaja	s		S	sg in
	£tunnistaja	s		S	sg tr
Jaak	@Jaak	0		H	sg n
    	jaak	0		S	sg n
Kallas	@Kallas	0		H	sg n
      	kalla	s		V	s
      	kalla	s		S	sg in
      	kallas	0		S	sg n
.	.			Z	
Karja	Karja	0		H	sg g
     	kari	0		S	adt
     	@kari	0		S	sg g
     	Karja	0		H	sg n
     	kari	0		S	sg p
pois	poi	s		S	sg in
	£poiss	0		S	sg n
Johann	Johann	0		H	sg n
Paats	####				
	#Paas	0		H	sg n
sai	@saa	i		V	s
   	sai	0		S	sg n
ette	@ette	0		D	
    	ette	0		K	
    	esi	tte		S	adt
kutsutus	kutsutu	s		S	sg in
        	kutsutud	s		A	sg in
	£kutsu	tus		V	tud tr
nink	####				
	#ning	0		J	
ütles	ütle	s		V	s
ka	ka	0		D	
;	;			Z	
et	et	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
midagi	miski	dagi		P	sg p
sellest	see	st		P	sg el
kuhja	kuhja	0		V	o
     	kuhi	0		S	adt
     	@kuhi	0		S	sg g
     	kuhi	0		S	sg p
palama	pala	ma		V	ma
panekist	####				
	#panek	st		S	sg el
ei	ei	0		D	
  	@ei	0		V	neg
teedvat	####				
	#tead	vat		V	vat
!	!			Z	
Jaak	@Jaak	0		H	sg n
    	jaak	0		S	sg n
Kallas	@Kallas	0		H	sg n
      	kalla	s		V	s
      	kalla	s		S	sg in
      	kallas	0		S	sg n
sai	@saa	i		V	s
   	sai	0		S	sg n
ette	@ette	0		D	
    	ette	0		K	
    	esi	tte		S	adt
kutsutus	kutsutu	s		S	sg in
        	kutsutud	s		A	sg in
	£kutsu	tus		V	tud tr
nink	####				
	#ning	0		J	
ütles	ütle	s		V	s
;	;			Z	
et	et	0		J	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Külaots	küla_ots	0		S	sg n
	£Küla_ots	0		H	sg n
ja	ja	0		J	
Johann	Johann	0		H	sg n
Paas	paa	s		A	sg in
    	paa	s		S	sg in
    	paas	0		S	sg n
	£Paas	0		H	sg n
olluva	####				
	#ole	uva		V	nuvad
see	see	0		P	sg n
öö	öö	0		S	sg g
  	@öö	0		S	sg n
kotto	####				
	#kodu	0		S	sg in
kui	kui	0		D	
   	@kui	0		J	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Tiilik	####				
	#Tiilik	0		H	sg n
'	’			Z	
u	u	0		Y	?
	¤
kuhi	kuhi	0		S	sg n
palama	pala	ma		V	ma
panto	####				
	#pane	to		V	tud
;	;			Z	
Ka	ka	0		D	
sellest	see	st		P	sg el
samast	@sama	st		P	sg el
      	samane	t		A	sg p
Nillbe	####				
	#Nilbe	0		H	sg g
talust	talu	st		S	sg el
sai	@saa	i		V	s
   	sai	0		S	sg n
Tütrik	####				
	#tüdruk	0		V	sg n
Ello	####				
	#Ello	0		H	sg n
Sass	Sass	0		H	sg n
ette	@ette	0		D	
    	ette	0		K	
    	esi	tte		S	adt
kutsutus	kutsutu	s		S	sg in
        	kutsutud	s		A	sg in
	£kutsu	tus		V	tud tr
ja	ja	0		J	
ütles	ütle	s		V	s
!	!			Z	
""""	""""			Z	
Et	et	0		J	
jaan	jaan	0		S	sg n
    	jaan	0		Y	?
	£Jaan	0		H	sg n
Külaots	küla_ots	0		S	sg n
	£Küla_ots	0		H	sg n
ja	ja	0		J	
Johann	Johann	0		H	sg n
paas	paa	s		A	sg in
    	paa	s		S	sg in
    	paas	0		S	sg n
	£Paas	0		H	sg n
olluva	####				
	#ole	uva		V	nuvad
mõlemba	####				
	#mõlemad	0		P	pl n
sel	@see	l		P	sg ad
   	sel	0		Y	?
öösel	öösel	0		D	
kodon	####				
	#kodu	n		S	sg in
kui	kui	0		D	
   	@kui	0		J	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Tiiliku	####				
	#Tiilik	0		H	sg g
kuhi	kuhi	0		S	sg n
palama	pala	ma		V	ma
pantud	####				
	#pane	tud		V	tud
!	!			Z	
Nimitetu	####				
	#nimeta	tu		V	tud
Nillbe	####				
	#Nilbe	0		H	sg g
talo	####				
	#talu	0		S	sg g
pois	poi	s		S	sg in
	£poiss	0		S	sg n
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Võsso	####				
	#Võsso	0		H	sg n
sai	@saa	i		V	s
   	sai	0		S	sg n
ette	@ette	0		D	
    	ette	0		K	
    	esi	tte		S	adt
kutsutus	kutsutu	s		S	sg in
        	kutsutud	s		A	sg in
	£kutsu	tus		V	tud tr
ja	ja	0		J	
ütles	ütle	s		V	s
et	et	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
ka	ka	0		D	
nännu	####				
	#näge	nu		V	nud
et	et	0		J	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Külaots	küla_ots	0		S	sg n
	£Küla_ots	0		H	sg n
Johann	Johann	0		H	sg n
Paas	paa	s		A	sg in
    	paa	s		S	sg in
    	paas	0		S	sg n
	£Paas	0		H	sg n
se	####				
	#see	0		P	sg n
öösel	öösel	0		D	
kodon	####				
	#kodu	n		S	sg n
olluva	####				
	#ole	uva		V	nuvad
kui	kui	0		D	
   	@kui	0		J	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Tiiliku	####				
	#Tiilik	0		H	sg g
kuhi	kuhi	0		S	sg n
palama	pala	ma		V	ma
pantu	####				
	#pane	tu		V	tud
II	@II	0		O	?
  	II	0		Y	?
Selle	@see	0		P	sg g
     	sell	e		S	pl p
pääle	####				
	#peale	0		D	
kaivas	####				
	#kaeba	s		V	s
Mihkel	@Mihkel	0		H	sg n
      	mihkel	0		A	sg n
      	mihkel	0		S	sg n
Võsso	####				
	#Võsso	0		H	sg n
kes	kes	0		P	pl n
   	@kes	0		P	sg n
esi	esi	0		S	pl p
   	esi	0		S	sg n
	£ise	0		P	sg n
mitte	mitte	0		D	
enamb	####				
	#enam	0		D	
kohto	####				
	#kohus	0		S	sg g
ette	ette	0		D	
    	@ette	0		K	
    	esi	tte		S	adt
es	es			H	?
	£ei	s		V	neg s
sa	sina	0		P	sg n
	£saa	0		V	o
tulla	tule	a		V	da
Nillbe	####				
	#Nilbe	0		H	sg g
talo	####				
	#talu	0		S	sg g
peremees	pere_mees	0		S	sg n
;	;			Z	
et	et	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
lännu	####				
	#mine	nu		V	nud
ka	ka	0		D	
selle	@see	0		P	sg g
     	sell	e		S	pl p
Tigase	####				
	#Tigase	0		H	sg g
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Tiiliku	####				
	#Tiilik	0		H	sg g
kuhja	kuhja	0		V	o
     	kuhi	0		S	adt
     	@kuhi	0		S	sg g
     	kuhi	0		S	sg p
palamise	pala=mine	0		S	sg g
mannu	####				
	#manu	0		K	
ja	ja	0		J	
selle	@see	0		P	sg g
     	sell	e		S	pl p
pääle	####				
	#peale	0		K	
pessnu	####				
	#peks	nu		V	nud
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Tiilik	####				
	#Tiilik	0		H	sg n
teda	tema	da		P	sg p
väga	väga	0		D	
ära	@ära	0		D	
   	ära	0		V	neg o
nii	nii	0		D	
et	et	0		J	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
koolmisen	####				
	£koolmine	n		S	sg in
ollov	####				
	#ole	ov		V	
;	;			Z	
mis	mis	0		P	pl n
   	@mis	0		P	sg n
vallavanemb	####				
	#valla_vanem	0		S	sg n
p	p	0		Y	?
.	.			Z	
Ruus	####				
	#Ruus	0		H	sg n
ja	ja	0		J	
Vöölmundri	####				
	#vöörmünder	0		S	sg g
J.	J.	0		Y	?
Kukk	kukk	0		S	sg n
seda	see	da		P	sg p
häda	häda	0		S	sg g
    	häda	0		S	sg n
    	@häda	0		S	sg p
kohto	####				
	#kohus	0		S	sg g
een	####				
	#ees	0		K	
tunnistiva	####				
	#tunnista	iva		V	sid
!	!			Z	
andnu	and=nu	0		S	sg g
     	and=nu	0		S	sg n
	£and	nu		V	nud
ka	ka	0		D	
tunnistajas	tunnistaja	s		S	sg in
	£tunnistaja	s		S	sg tr
Peeter	Peeter	0		H	sg n
Tiilik	####				
	#Tiilik	0		H	sg n
,	,			Z	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Kägo	####				
	#Kägo	0		H	sg n
ja	ja	0		J	
Jaan	@Jaan	0		H	sg n
    	jaan	0		S	sg n
    	jaan	0		Y	?
Reimann	####				
	#Reimann	0		H	sg n
Selle	@see	0		P	sg g
     	sell	e		S	pl p
pääle	####				
	#peale	0		K	
