Lavrenti	####				
	#Lavrenti	0		H	sg n
Rõibakov	####				
	#Rõibakov	0		H	sg n
kaebab	kaeba	b		V	b
Peeter	Peeter	0		H	sg n
Jegorov	####				
	#Jegorov	0		H	sg n
Belovi	####				
	#Belov	0		H	sg g
peale	pea	le		S	sg all
     	peale	0		D	
     	@peale	0		K	
,	,			Z	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
lähnud	####				
	#mine	nud		V	nud
ühel	üks	l		N	sg ad
    	@üks	l		P	sg ad
õhtul	õhtu	l		S	sg ad
kello	####				
	#kell	0		S	sg g
9	9	0		N	?
aegul	####				
	#aegu	0		D	
Kolkja	####				
	#Kolkja	0		H	sg g
kõrtsi	@kõrts	0		S	adt
      	kõrts	0		S	sg g
      	kõrts	0		S	sg p
ja	ja	0		J	
kuulnud	@kuul	nud		V	nud
       	kuul=nud	0		A	
       	kuul=nud	0		A	sg n
       	kuul=nud	d		A	pl n
       	kuulnu	d		S	pl n
seal	@seal	0		D	
    	siga	l		A	sg ad
    	siga	l		S	sg ad
,	,			Z	
kuda	####				
	#kuidas	0		D	
Peeter	Peeter	0		H	sg n
Jegorov	####				
	#Jegorov	0		H	sg n
Belov	####				
	#Belov	0		H	sg n
seal	@seal	0		D	
    	siga	l		A	sg ad
    	siga	l		S	sg ad
nõu	nõu	0		S	sg g
   	nõu	0		S	sg n
   	@nõu	0		S	sg p
pidanud	@pida	nud		V	nud
       	pida=nu	d		S	pl n
       	pida=nud	0		A	
       	pida=nud	0		A	sg n
       	pida=nud	d		A	pl n
Trofim	####				
	#Trofim	0		H	sg n
Ostaschonkovi	####				
	#Ostaschonkov	0		H	sg g
peksa	peks	0		V	o
     	peksa	0		X	
	¤
,	,			Z	
tema	tema	0		P	sg g
    	@tema	0		P	sg n
öölnud	####				
	#ütle	nud		V	nud
seda	see	da		P	sg p
varsti	varsti	0		D	
Ostaschonkovile	####				
	#Ostaschonkov	le		H	sg all
ja	ja	0		J	
saatnud	@saat	nud		V	nud
       	saat=nu	d		S	pl n
       	saat=nud	0		A	
       	saat=nud	0		A	sg n
       	saat=nud	d		A	pl n
teda	tema	da		P	sg p
minema	mine	ma		V	ma
,	,			Z	
ja	ja	0		J	
peale	pea	le		S	sg all
     	peale	0		D	
     	@peale	0		K	
selle	@see	0		P	sg g
     	sell	e		S	pl p
lähnud	####				
	#mine	nud		V	nud
ta	tema	0		P	sg g
  	@tema	0		P	sg n
ise	ise	0		A	
   	ise	0		D	
   	ise	0		P	pl n
   	@ise	0		P	sg n
ka	ka	0		D	
kodu	kodu	0		S	sg g
    	kodu	0		S	sg n
    	kodu	0		S	sg p
	£kodu	0		S	sg ill
minema	mine	ma		V	ma
,	,			Z	
aga	aga	0		J	
kui	kui	0		D	
   	@kui	0		J	
tee	@tee	0		S	sg g
   	tege	0		V	o
   	tee	0		S	sg n
peale	pea	le		S	sg all
     	peale	0		D	
     	@peale	0		K	
jõudnud	@jõud	nud		V	nud
       	jõud=nu	d		S	pl n
       	jõud=nud	0		A	
       	jõud=nud	0		A	sg n
       	jõud=nud	d		A	pl n
tulnud	tul=nud	0		A	
      	tul=nud	0		A	sg n
      	tul=nud	d		A	pl n
      	@tule	nud		V	nud
      	tulnu	d		S	pl n
temale	tema	le		P	sg all
Peeter	Peeter	0		H	sg n
Jegorov	####				
	#Jegorov	0		H	sg n
Belov	####				
	#Belov	0		H	sg n
vasto	####				
	#vastu	0		D	
,	,			Z	
pahandanud	@pahanda	nud		V	nud
          	pahanda=nu	d		S	pl n
          	pahanda=nud	0		A	
          	pahanda=nud	0		A	sg n
          	pahanda=nud	d		A	pl n
selle	@see	0		P	sg g
     	sell	e		S	pl p
üle	üle	0		D	
   	@üle	0		K	
,	,			Z	
et	et	0		J	
miks	miks	0		D	
Trofim	####				
	#Trofim	0		H	sg n
Ostaschonkovi	####				
	#Ostaschonkov	0		H	sg g
ärasaatnud	ära_saat=nu	d		S	pl n
          	ära_saat=nud	0		A	
          	ära_saat=nud	0		A	sg n
          	ära_saat=nud	d		A	pl n
	£ära_saat	nud		V	nud
,	,			Z	
ja	ja	0		J	
löönud	@löö	nud		V	nud
      	löö=nu	d		S	pl n
      	löö=nud	0		A	
      	löö=nud	0		A	sg n
      	löö=nud	d		A	pl n
rusikaga	rusikas	ga		S	sg kom
nenda	####				
	#nõnda	0		D	
kõrva	kõrv	0		S	adt
     	@kõrv	0		S	sg g
     	kõrv	0		S	sg p
peale	pea	le		S	sg all
     	peale	0		D	
     	@peale	0		K	
,	,			Z	
et	et	0		J	
hammas	hammas	0		S	sg n
suust	suu	st		S	sg el
välja	@välja	0		D	
     	välja	0		V	o
     	väli	0		S	adt
     	väli	0		S	sg g
     	väli	0		S	sg p
tulnud	tul=nud	0		A	
      	tul=nud	0		A	sg n
      	tul=nud	d		A	pl n
      	@tule	nud		V	nud
      	tulnu	d		S	pl n
,	,			Z	
löönud	@löö	nud		V	nud
      	löö=nu	d		S	pl n
      	löö=nud	0		A	
      	löö=nud	0		A	sg n
      	löö=nud	d		A	pl n
teda	tema	da		P	sg p
pikali	pikali	0		D	
maha	maha	0		D	
,	,			Z	
hoidnud	@hoid	nud		V	nud
       	hoid=nu	d		S	pl n
       	hoid=nud	0		A	
       	hoid=nud	0		A	sg n
       	hoid=nud	d		A	pl n
kõrist	kõri	st		S	sg el
kinni	kinni	0		D	
,	,			Z	
löönud	@löö	nud		V	nud
      	löö=nu	d		S	pl n
      	löö=nud	0		A	
      	löö=nud	0		A	sg n
      	löö=nud	d		A	pl n
vasta	vasta	0		V	o
	£vastu	0		K	
nägu	nägu	0		S	sg n
    	@nägu	0		S	sg p
,	,			Z	
siis	@siis	0		D	
    	siis	0		J	
nina	@nina	0		S	sg g
    	nina	0		S	sg n
    	nina	0		S	sg p
peale	pea	le		S	sg all
     	@peale	0		D	
     	peale	0		K	
,	,			Z	
jalguga	####				
	#jalg	uga		S	pl kom
rindu	rind	u		S	pl p
     	rindu	0		D	
	£rind	u		S	pl ill
,	,			Z	
kuhu	kuhu	0		D	
Lutsian	####				
	#Lutsian	0		H	sg n
Petrov	Petrov	0		H	sg n
Lebedev	Lebedev	0		H	sg n
lõppeks	lõppe	ks		V	ks
       	@lõppeks	0		D	
       	lõpe	ks		S	sg tr
jaole	jaole	0		D	
     	@jagu	le		S	sg all
saanud	@saa	nud		V	nud
      	saa=nud	0		A	
      	saa=nud	0		A	sg n
      	saa=nud	d		A	pl n
      	saanu	d		S	pl n
.	.			Z	
Siis	@siis	0		D	
    	siis	0		J	
lähnuvad	####				
	#mine	nuvad		V	nuvad
mõlemad	mõlema	d		P	pl n
kõrtsi	kõrts	0		S	adt
      	@kõrts	0		S	sg g
      	kõrts	0		S	sg p
tagase	####				
	#taha	0		K	
,	,			Z	
kus	kus	0		D	
jälle	jälle	0		D	
Peeter	Peeter	0		H	sg n
Jegorov	####				
	#Jegorov	0		H	sg n
Belov	####				
	#Belov	0		H	sg n
teda	tema	da		P	sg p
3	3	0		N	?
korda	kord	0		S	adt
     	korda	0		V	o
     	@kord	0		S	sg p
vasta	vasta	0		V	o
	£vastu	0		K	
seena	####				
	#sein	0		S	sg p
põrutanud	@põruta	nud		V	nud
         	põruta=nu	d		S	pl n
         	põruta=nud	0		A	
         	põruta=nud	0		A	sg n
         	põruta=nud	d		A	pl n
,	,			Z	
ta	tema	0		P	sg g
  	@tema	0		P	sg n
langenud	@lange	nud		V	nud
        	langenu	d		S	pl n
        	langenud	0		A	
        	langenud	0		A	sg n
        	langenud	d		A	pl n
maha	maha	0		D	
,	,			Z	
ja	ja	0		J	
siis	@siis	0		D	
    	siis	0		J	
peksnud	@peks	nud		V	nud
       	peks=nu	d		S	pl n
       	peks=nud	0		A	
       	peks=nud	0		A	sg n
       	peks=nud	d		A	pl n
Belov	####				
	#Belov	0		H	sg n
teda	tema	da		P	sg p
jalguga	####				
	#jalg	uga		S	pl kom
mööda	mööda	0		A	
     	mööda	0		D	
     	@mööda	0		K	
rindu	@rind	u		S	pl p
     	rindu	0		D	
.	.			Z	
Tee	@tee	0		S	sg g
   	tege	0		V	o
   	tee	0		S	sg n
peal	pea	l		S	sg ad
    	peal	0		D	
    	@peal	0		K	
kadunud	@kadu	nud		V	nud
       	kadunu	d		S	pl n
       	kadunud	0		A	
       	kadunud	0		A	sg n
       	kadunud	d		A	pl n
temal	tema	l		P	sg ad
25	25	0		N	?
rubla	rubla	0		S	sg g
     	rubla	0		S	sg n
     	@rubla	0		S	sg p
raha	raha	0		S	sg g
    	raha	0		S	sg n
    	@raha	0		S	sg p
ära	@ära	0		D	
   	ära	0		V	neg o
,	,			Z	
rahad	raha	d		S	pl n
olnud	ol=nud	0		A	
     	ol=nud	0		A	sg n
     	ol=nud	d		A	pl n
     	@ole	nud		V	nud
     	olnu	d		S	pl n
:	:			Z	
3	3	0		N	?
viierublast	viie_rubla	st		S	sg el
           	@viie_rublane	t		A	sg p
           	viie_rublane	t		S	sg p
paberid	paber	d		S	pl n
	£paber	d		S	sg p
teeb	tege	b		V	b
15	15	0		N	?
rubla	rubla	0		S	sg g
     	rubla	0		S	sg n
     	@rubla	0		S	sg p
2	2	0		N	?
kolmerublast	kolme_rubla	st		S	sg el
            	@kolme_rublane	t		A	sg p
            	kolme_rublane	t		S	sg p
