Astus	astu	s		V	s
kohtu	kohtu	0		V	o
     	@kohus	0		S	sg g
ette	ette	0		D	
    	@ette	0		K	
    	esi	tte		S	adt
Mõra	mõra	0		S	sg g
    	mõra	0		S	sg n
    	mõra	0		S	sg p
	£Mõra	0		H	sg g
mõisa	mõis	0		S	sg g
omanik	omanik	0		S	sg n
Aleksander	Aleksander	0		H	sg n
Johannson	####				
	#Johannson	0		H	sg n
ja	ja	0		J	
andis	and	is		V	s
ülesse	ülesse	0		D	
,	,			Z	
et	et	0		J	
10.	10.	0		O	?
dets	dets	0		Y	?
.	.			Z	
s.a	s.a	0		Y	?
.	.			Z	
lõuna	@lõuna	0		S	sg g
     	lõuna	0		S	sg n
ajal	aeg	l		S	sg ad
    	@ajal	0		K	
olla	ole	a		V	da
tema	tema	0		P	sg g
    	@tema	0		P	sg n
ja	ja	0		J	
Nicolai	####				
	#Nicolai	0		H	sg n
Lorenzon	####				
	#Lorenzon	0		H	sg n
üle	üle	0		D	
   	@üle	0		K	
Mõra	mõra	0		S	sg g
    	mõra	0		S	sg n
    	mõra	0		S	sg p
	£Mõra	0		H	sg g
silla	sild	0		S	sg g
läinud	läinu	d		S	pl n
      	läinud	0		A	
      	läinud	0		A	sg n
      	läinud	d		A	pl n
      	@mine	nud		V	nud
ja	ja	0		J	
Nicolai	####				
	#Nicolai	0		H	sg n
Lorenzoni	####				
	#Lorenzon	0		H	sg g
käe	käsi	0		S	sg g
otsas	ots	s		S	sg in
     	otsa	s		V	s
     	otsas	0		D	
     	@otsas	0		K	
olnud	ol=nud	0		A	
     	ol=nud	0		A	sg n
     	ol=nud	d		A	pl n
     	@ole	nud		V	nud
     	olnu	d		S	pl n
tema	@tema	0		P	sg g
    	tema	0		P	sg n
hobune	hobune	0		S	sg n
,	,			Z	
keda	kes	da		P	pl p
    	@kes	da		P	sg p
poja	@poeg	0		S	sg g
    	poja	0		S	sg g
    	poja	0		S	sg n
    	poja	0		S	sg p
juurde	juur	de		S	adt
      	juurde	0		D	
      	@juurde	0		K	
tahtnud	@taht	nud		V	nud
       	taht=nu	d		S	pl n
       	taht=nud	0		A	
       	taht=nud	0		A	sg n
       	taht=nud	d		A	pl n
viia	vii	a		V	da
,	,			Z	
aga	aga	0		J	
selle	@see	0		P	sg g
     	sell	e		S	pl p
silla	sild	0		S	sg g
