Tulli	tull	0		S	adt
     	tull	0		S	sg g
     	tull	0		S	sg p
	£tule	i		V	s
ette	@ette	0		D	
    	ette	0		K	
    	esi	tte		S	adt
Tomas	####				
	#Tomas	0		H	sg n
Suits	suits	0		S	sg n
	£Suits	0		H	sg n
ja	ja	0		J	
kaibas	####				
	#kaeba	s		V	s
,	,			Z	
et	et	0		J	
temma	####				
	#tema	0		P	sg n
rentinud	@renti	nud		V	nud
        	renti=nu	d		S	pl n
        	renti=nud	0		A	
        	renti=nud	0		A	sg n
        	renti=nud	d		A	pl n
Vassili	Vassili	0		H	sg g
       	@Vassili	0		H	sg n
Sahkarohvi	####				
	#Sahkarohv	0		H	sg g
käest	@käest	0		K	
     	käsi	st		S	sg el
üks	@üks	0		N	sg n
   	üks	0		P	sg n
vakka	vakk	0		S	adt
     	vakk	0		S	sg p
     	vakka	0		D	
	£vakk	0		S	sg g
ma	mina	0		P	sg n
	£maa	0		S	sg n
harritud	####				
	#hari	tud		V	tud
põllo	####				
	#põld	0		S	sg g
maad	maa	d		S	pl n
    	@maa	d		S	sg p
ja	ja	0		J	
on	@ole	0		V	b
  	ole	0		V	vad
selle	@see	0		P	sg g
     	sell	e		S	pl p
renti	rent	0		S	adt
     	@rent	0		S	sg p
kaubelnud	@kauple	nud		V	nud
         	kaubel=nu	d		S	pl n
         	kaubel=nud	0		A	
         	kaubel=nud	0		A	sg n
         	kaubel=nud	d		A	pl n
6	6	0		N	?
Rubl	####				
	#Rubl	0		Y	?
.	.			Z	
hõb	####				
	#hõb	0		Y	?
.	.			Z	
aasta	@aasta	0		S	sg g
     	aasta	0		S	sg n
rendiks	@rent	ks		S	sg tr
       	renti	ks		V	ks
,	,			Z	
mis	mis	0		P	pl n
   	@mis	0		P	sg n
temma	####				
	#tema	0		P	sg n
Vassilile	Vassili	le		H	sg all
kohhe	####				
	#kohe	0		D	
kätte	kätte	0		K	
     	@käsi	tte		S	adt
maksnud	@maks	nud		V	nud
       	maks=nu	d		S	pl n
       	maks=nud	0		A	
       	maks=nud	0		A	sg n
