Tulli	tull	0		S	adt
     	tull	0		S	sg g
     	tull	0		S	sg p
	£tule	i		V	s
ette	@ette	0		D	
    	ette	0		K	
    	esi	tte		S	adt
vallavannemb	####				
	#valla_vanem	0		S	sg n
Rein	Rein	0		H	sg n
Laas	laas	0		S	sg n
	£Laas	0		H	sg n
ja	ja	0		J	
kaebas	kaeba	s		V	s
endisse	endine	se		A	adt
       	ise	sse		P	pl ill
	£endine	0		A	sg g
vallavannemba	####				
	#valla_vanem	0		S	sg g
Ado	Ado	0		H	sg g
   	@Ado	0		H	sg n
Elleri	####				
	#Eller	0		H	sg g
pääl	####				
	#peal	0		K
,	,			Z	
et	et	0		J	
Ado	Ado	0		H	sg g
   	@Ado	0		H	sg n
Eller	####				
	#Eller	0		H	sg n
olna	####				
	#ole	na		V	vat
ladiko	####				
	#laadik	0		S	sg g
rahhast	####				
	#raha	st		S	sg el
pearahha	####				
	#pea_raha	0		S	sg g
maksjatte	####				
	#maksja	te		S	pl g
hingede	hing	de		S	pl g
eest	eest	0		D	
    	@eest	0		K	
    	esi	st		S	sg el
Rennterei	####				
	¤
Krono	####				
	#kroonu	0		S	sg g
maksosi	maks_osi	0		S	sg n
       	maks_osa	i		S	pl p
	£maks	si		S	pl p
maksa	maks	0		S	adt
     	maks	0		S	sg g
     	maks	0		V	o
     	maks	0		S	sg p
	£maks	0		V	da
rahha	####				
	#raha	0		S	sg p
laenanu	laena=nu	0		S	sg g
       	laena=nu	0		S	sg n
	£laena	nu		V	nud
ja	ja	0		J	
nüüd	nüüd	0		D	
ei	ei	0		D	
  	@ei	0		V	neg
tulna	####				
	#tule	na		V	vat
sedda	####				
	#see	0		P	sg p
rahha	####				
	#raha	0		S	sg p
kostkilt	kost_kilt	0		S	sg n
        	kost_kilt	0		S	sg n
	£kuskilt	0		D
kuddagi	####				
	#kuidagi	0		D
moodi	mood	0		S	adt
     	mood	0		S	sg p
     	moodi	0		A	
     	moodi	0		K	
	£moodi	0		D
sisse	siss	e		S	pl p
     	@sisse	0		D	
     	sisse	0		K	
.	.			Z	
